Team,TeamID,Season,Points,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,Games,Target
Kentucky,1246,2006,70.45454545454545,25.90909090909091,57.484848484848484,7.636363636363637,21.484848484848484,11.0,16.757575757575758,12.666666666666666,23.21212121212121,14.181818181818182,13.393939393939394,5.96969696969697,3.090909090909091,16.90909090909091,33.0,1
Memphis,1272,2006,80.9090909090909,28.060606060606062,62.666666666666664,7.606060606060606,21.606060606060606,17.181818181818183,25.09090909090909,15.818181818181818,26.242424242424242,15.727272727272727,15.818181818181818,9.787878787878787,6.757575757575758,20.21212121212121,33.0,1
NC State,1301,2006,75.7,25.0,53.53333333333333,9.333333333333334,24.633333333333333,16.366666666666667,21.633333333333333,9.033333333333333,24.2,16.0,13.666666666666666,7.366666666666666,4.866666666666666,17.7,30.0,1
North Carolina,1314,2006,80.37931034482759,28.20689655172414,58.51724137931034,6.896551724137931,18.103448275862068,17.06896551724138,24.275862068965516,14.03448275862069,25.96551724137931,17.96551724137931,16.620689655172413,7.896551724137931,3.9310344827586206,17.379310344827587,29.0,1
Northwestern LA,1322,2006,75.75862068965517,26.620689655172413,57.3448275862069,6.586206896551724,18.137931034482758,15.931034482758621,23.689655172413794,13.068965517241379,22.586206896551722,16.655172413793103,15.793103448275861,8.827586206896552,3.2758620689655173,20.896551724137932,29.0,1
Ohio St,1326,2006,74.7,26.266666666666666,55.96666666666667,8.4,22.666666666666668,13.766666666666667,19.133333333333333,10.1,23.933333333333334,15.7,12.133333333333333,7.0,2.7,15.4,30.0,1
Pittsburgh,1338,2006,72.45161290322581,25.29032258064516,55.96774193548387,6.258064516129032,17.774193548387096,15.612903225806452,22.677419354838708,13.096774193548388,26.096774193548388,16.516129032258064,13.741935483870968,6.354838709677419,3.838709677419355,17.06451612903226,31.0,1
Texas,1400,2006,76.12121212121212,26.96969696969697,57.696969696969695,7.424242424242424,19.545454545454547,14.757575757575758,20.454545454545453,14.06060606060606,26.181818181818183,14.909090909090908,13.696969696969697,8.151515151515152,5.121212121212121,15.303030303030303,33.0,1
Villanova,1437,2006,75.41379310344827,25.03448275862069,58.793103448275865,9.10344827586207,23.551724137931036,16.24137931034483,21.620689655172413,13.482758620689655,22.75862068965517,12.620689655172415,11.275862068965518,7.586206896551724,5.0344827586206895,18.379310344827587,29.0,1
West Virginia,1452,2006,70.65517241379311,25.517241379310345,57.310344827586206,10.03448275862069,29.310344827586206,9.586206896551724,12.862068965517242,7.827586206896552,19.724137931034484,17.586206896551722,8.344827586206897,7.896551724137931,2.689655172413793,13.0,29.0,1
Boston College,1130,2007,74.64516129032258,25.516129032258064,53.225806451612904,5.870967741935484,16.806451612903224,17.741935483870968,24.516129032258064,11.838709677419354,22.806451612903224,14.774193548387096,14.129032258064516,5.774193548387097,5.774193548387097,15.387096774193548,31.0,1
Butler,1139,2007,68.29032258064517,21.806451612903224,49.96774193548387,9.0,24.451612903225808,15.67741935483871,20.64516129032258,9.0,20.93548387096774,12.290322580645162,9.225806451612904,5.0,1.8709677419354838,19.322580645161292,31.0,1
Georgetown,1207,2007,68.46875,24.5,48.375,6.28125,17.15625,13.1875,18.375,10.75,22.53125,14.34375,13.75,5.21875,5.03125,16.5,32.0,1
Indiana,1231,2007,70.9,24.766666666666666,54.833333333333336,7.933333333333334,20.666666666666668,13.433333333333334,18.866666666666667,11.666666666666666,21.633333333333333,13.366666666666667,12.366666666666667,6.633333333333334,4.466666666666667,20.8,30.0,1
Louisville,1257,2007,71.29032258064517,24.93548387096774,57.61290322580645,7.419354838709677,22.35483870967742,14.0,20.677419354838708,13.580645161290322,23.451612903225808,14.935483870967742,12.870967741935484,7.451612903225806,4.161290322580645,20.387096774193548,31.0,1
Maryland,1268,2007,79.5,28.65625,59.84375,5.75,15.03125,16.4375,23.53125,12.625,25.9375,17.34375,15.78125,7.53125,6.90625,18.21875,32.0,1
Michigan St,1277,2007,65.0909090909091,23.09090909090909,49.03030303030303,5.151515151515151,13.818181818181818,13.757575757575758,19.363636363636363,11.484848484848484,23.666666666666668,16.0,15.030303030303031,5.121212121212121,4.818181818181818,18.333333333333332,33.0,1
North Carolina,1314,2007,86.26470588235294,31.470588235294116,62.411764705882355,5.764705882352941,15.794117647058824,17.558823529411764,24.823529411764707,13.411764705882353,27.294117647058822,18.647058823529413,13.941176470588236,8.382352941176471,4.588235294117647,17.294117647058822,34.0,1
Ohio St,1326,2007,73.63636363636364,26.272727272727273,55.696969696969695,7.454545454545454,20.515151515151516,13.636363636363637,19.606060606060606,11.181818181818182,24.515151515151516,15.575757575757576,11.757575757575758,6.818181818181818,5.9393939393939394,13.575757575757576,33.0,1
Pittsburgh,1338,2007,71.1470588235294,25.88235294117647,54.94117647058823,6.0588235294117645,16.176470588235293,13.323529411764707,20.0,12.205882352941176,23.558823529411764,17.441176470588236,11.705882352941176,5.323529411764706,3.4705882352941178,16.470588235294116,34.0,1
Texas A&M,1401,2007,76.3225806451613,27.0,53.935483870967744,6.516129032258065,15.451612903225806,15.806451612903226,21.838709677419356,10.193548387096774,25.548387096774192,18.0,12.516129032258064,6.774193548387097,3.3870967741935485,19.516129032258064,31.0,1
UCLA,1417,2007,71.96666666666667,26.733333333333334,55.63333333333333,6.8,18.5,11.7,18.033333333333335,11.066666666666666,21.833333333333332,14.6,12.2,7.366666666666666,3.3,16.0,30.0,1
VCU,1433,2007,74.78787878787878,25.636363636363637,55.72727272727273,6.909090909090909,17.272727272727273,16.606060606060606,22.90909090909091,12.06060606060606,21.272727272727273,13.575757575757576,11.393939393939394,7.454545454545454,3.090909090909091,18.03030303030303,33.0,1
Vanderbilt,1435,2007,75.73333333333333,26.4,58.1,9.166666666666666,24.533333333333335,13.766666666666667,18.9,10.133333333333333,23.1,16.666666666666668,12.466666666666667,7.366666666666666,2.6,17.0,30.0,1
Washington St,1450,2007,66.53125,24.125,51.875,5.75,15.46875,12.53125,17.625,7.84375,22.53125,13.875,10.3125,6.65625,4.46875,16.25,32.0,1
Xavier,1462,2007,76.40625,24.96875,52.09375,7.90625,20.28125,18.5625,25.0625,10.90625,22.90625,15.09375,12.875,5.75,3.53125,17.59375,32.0,1
Florida,1196,2007,79.32352941176471,28.558823529411764,54.205882352941174,7.176470588235294,17.58823529411765,15.029411764705882,22.08823529411765,11.088235294117647,26.08823529411765,15.764705882352942,14.0,7.088235294117647,4.823529411764706,15.676470588235293,34.0,1
Kansas,1242,2007,78.44117647058823,29.058823529411764,59.294117647058826,5.970588235294118,15.647058823529411,14.352941176470589,21.529411764705884,13.058823529411764,27.323529411764707,16.764705882352942,14.0,8.911764705882353,6.676470588235294,18.647058823529413,34.0,1
Kentucky,1246,2007,73.53125,26.4375,55.1875,6.75,18.90625,13.90625,19.875,10.78125,25.65625,15.875,14.6875,5.96875,4.8125,15.84375,32.0,1
Memphis,1272,2007,79.57575757575758,28.09090909090909,60.878787878787875,7.666666666666667,21.818181818181817,15.727272727272727,25.78787878787879,14.787878787878787,25.12121212121212,15.06060606060606,13.575757575757576,9.818181818181818,5.909090909090909,19.757575757575758,33.0,1
Nevada,1305,2007,77.6774193548387,28.0,57.38709677419355,7.483870967741935,18.096774193548388,14.193548387096774,18.806451612903224,11.612903225806452,26.548387096774192,16.548387096774192,13.03225806451613,5.451612903225806,4.129032258064516,16.70967741935484,31.0,1
Oregon,1332,2007,76.39393939393939,26.272727272727273,58.333333333333336,9.484848484848484,24.636363636363637,14.363636363636363,19.12121212121212,12.212121212121213,22.848484848484848,14.272727272727273,12.606060606060606,7.121212121212121,2.0606060606060606,16.03030303030303,33.0,1
Purdue,1345,2007,69.90625,24.71875,53.5,6.53125,18.125,13.9375,20.40625,11.1875,21.75,13.75,14.21875,7.6875,2.71875,19.71875,32.0,1
S Illinois,1356,2007,63.28125,21.21875,46.75,6.21875,16.84375,14.625,21.125,9.375,20.09375,11.59375,13.96875,6.375,3.28125,20.375,32.0,1
Tennessee,1397,2007,79.65625,27.6875,62.5,8.9375,25.375,15.34375,23.46875,13.59375,21.96875,15.46875,14.59375,9.8125,3.21875,19.8125,32.0,1
Texas,1400,2007,82.21212121212122,27.696969696969695,62.09090909090909,9.0,22.666666666666668,17.818181818181817,24.484848484848484,14.0,26.181818181818183,13.878787878787879,12.272727272727273,7.606060606060606,5.757575757575758,17.272727272727273,33.0,1
UNLV,1424,2007,75.03030303030303,26.606060606060606,59.27272727272727,7.666666666666667,21.09090909090909,14.151515151515152,19.87878787878788,12.06060606060606,22.606060606060606,14.848484848484848,11.424242424242424,8.151515151515152,5.606060606060606,17.96969696969697,33.0,1
USC,1425,2007,71.41176470588235,25.529411764705884,53.470588235294116,5.647058823529412,14.0,14.705882352941176,20.794117647058822,9.323529411764707,24.676470588235293,12.823529411764707,14.705882352941176,5.5,3.9411764705882355,17.823529411764707,34.0,1
Virginia,1438,2007,77.44827586206897,25.517241379310345,58.58620689655172,8.137931034482758,22.20689655172414,18.275862068965516,24.79310344827586,13.482758620689655,25.517241379310345,13.0,13.724137931034482,4.655172413793103,3.0689655172413794,20.103448275862068,29.0,1
Virginia Tech,1439,2007,72.03225806451613,26.387096774193548,56.03225806451613,4.774193548387097,12.96774193548387,14.483870967741936,21.741935483870968,11.064516129032258,22.483870967741936,13.258064516129032,10.96774193548387,8.387096774193548,4.612903225806452,18.35483870967742,31.0,1
Winthrop,1457,2007,74.10714285714286,26.785714285714285,56.25,8.071428571428571,22.5,12.464285714285714,19.678571428571427,11.857142857142858,25.214285714285715,16.5,13.321428571428571,7.464285714285714,3.607142857142857,17.25,28.0,1
Wisconsin,1458,2007,70.08823529411765,24.235294117647058,52.35294117647059,5.823529411764706,16.352941176470587,15.794117647058824,23.264705882352942,11.352941176470589,23.735294117647058,13.735294117647058,11.441176470588236,5.676470588235294,3.264705882352941,14.941176470588236,34.0,1
Duke,1181,2008,84.125,28.75,61.78125,9.28125,24.15625,17.34375,24.96875,12.71875,24.4375,15.03125,13.59375,8.6875,4.0,19.15625,32.0,1
Kansas,1242,2008,81.18181818181819,29.454545454545453,58.36363636363637,6.787878787878788,17.03030303030303,15.484848484848484,21.87878787878788,12.303030303030303,26.424242424242426,18.484848484848484,12.909090909090908,9.0,6.121212121212121,17.424242424242426,33.0,1
Kansas St,1243,2008,78.76666666666667,27.9,62.86666666666667,6.633333333333334,20.466666666666665,16.333333333333332,23.5,16.166666666666668,25.0,15.733333333333333,15.166666666666666,7.666666666666667,3.6333333333333333,20.1,30.0,1
Marquette,1266,2008,75.90625,26.5,59.34375,7.15625,19.9375,15.75,22.46875,13.5625,23.1875,15.125,13.25,9.46875,3.84375,20.9375,32.0,1
Michigan St,1277,2008,71.3030303030303,26.333333333333332,54.878787878787875,4.96969696969697,13.333333333333334,13.666666666666666,18.696969696969695,12.393939393939394,24.818181818181817,17.636363636363637,13.666666666666666,6.090909090909091,4.363636363636363,18.181818181818183,33.0,1
Notre Dame,1323,2008,80.61290322580645,28.225806451612904,61.45161290322581,8.451612903225806,20.612903225806452,15.709677419354838,21.35483870967742,13.32258064516129,28.322580645161292,18.93548387096774,13.0,6.387096774193548,3.774193548387097,15.0,31.0,1
Pittsburgh,1338,2008,74.14285714285714,27.085714285714285,58.97142857142857,6.142857142857143,18.057142857142857,13.82857142857143,21.02857142857143,14.514285714285714,23.285714285714285,15.914285714285715,12.2,6.8,3.2857142857142856,16.17142857142857,35.0,1
Purdue,1345,2008,68.71875,23.34375,55.1875,7.375,19.9375,14.65625,20.75,11.25,21.375,13.375,12.90625,8.5,4.28125,19.59375,32.0,1
Stanford,1390,2008,70.66666666666667,24.848484848484848,55.36363636363637,5.393939393939394,15.0,15.575757575757576,22.393939393939394,13.181818181818182,25.666666666666668,14.212121212121213,12.272727272727273,4.363636363636363,5.181818181818182,17.151515151515152,33.0,1
Texas A&M,1401,2008,71.12121212121212,25.242424242424242,54.303030303030305,5.848484848484849,16.424242424242426,14.787878787878787,23.181818181818183,11.696969696969697,27.242424242424242,13.333333333333334,12.636363636363637,4.606060606060606,4.212121212121212,17.0,33.0,1
UCLA,1417,2008,74.03030303030303,26.545454545454547,55.81818181818182,5.303030303030303,15.696969696969697,15.636363636363637,21.242424242424242,12.606060606060606,23.454545454545453,14.393939393939394,12.303030303030303,7.454545454545454,3.6363636363636362,14.363636363636363,33.0,1
UNLV,1424,2008,69.25,23.9375,57.0,7.5625,22.5625,13.8125,18.53125,10.5,24.21875,14.53125,10.625,7.65625,2.84375,17.125,32.0,1
Washington St,1450,2008,67.0625,23.25,48.625,6.375,16.71875,14.1875,19.34375,7.78125,21.4375,13.6875,10.34375,6.25,2.875,15.3125,32.0,1
West Virginia,1452,2008,74.6969696969697,26.393939393939394,58.15151515151515,7.2727272727272725,20.333333333333332,14.636363636363637,21.545454545454547,11.969696969696969,23.757575757575758,15.454545454545455,10.93939393939394,7.181818181818182,5.121212121212121,19.151515151515152,33.0,1
Wisconsin,1458,2008,67.33333333333333,23.484848484848484,52.15151515151515,5.818181818181818,16.21212121212121,14.545454545454545,20.515151515151516,11.606060606060606,24.303030303030305,12.787878787878787,12.090909090909092,6.303030303030303,3.3333333333333335,14.333333333333334,33.0,1
Xavier,1462,2008,75.33333333333333,25.454545454545453,53.303030303030305,7.757575757575758,19.818181818181817,16.666666666666668,22.21212121212121,11.272727272727273,24.78787878787879,15.545454545454545,13.272727272727273,5.575757575757576,3.4545454545454546,17.333333333333332,33.0,1
Arkansas,1116,2008,73.63636363636364,26.727272727272727,57.39393939393939,5.878787878787879,17.333333333333332,14.303030303030303,21.272727272727273,12.818181818181818,23.939393939393938,14.545454545454545,15.454545454545455,7.0,5.303030303030303,18.96969696969697,33.0,1
Butler,1139,2008,68.34375,22.71875,50.46875,9.21875,24.53125,13.6875,18.5625,8.9375,20.71875,13.0,10.25,6.28125,2.53125,16.9375,32.0,1
Davidson,1172,2008,77.3225806451613,28.64516129032258,60.74193548387097,8.774193548387096,24.322580645161292,11.258064516129032,15.451612903225806,11.225806451612904,24.870967741935484,16.774193548387096,12.193548387096774,7.967741935483871,3.2903225806451615,18.161290322580644,31.0,1
Georgetown,1207,2008,69.71875,25.09375,51.625,7.84375,20.625,11.6875,17.5625,9.90625,25.09375,15.6875,13.21875,7.125,4.9375,17.53125,32.0,1
Louisville,1257,2008,71.9375,25.5,56.25,7.53125,22.0,13.40625,20.46875,11.65625,26.0625,14.8125,13.25,8.09375,4.90625,18.1875,32.0,1
Memphis,1272,2008,79.67647058823529,28.764705882352942,61.76470588235294,7.9411764705882355,22.676470588235293,14.205882352941176,23.852941176470587,14.117647058823529,26.676470588235293,16.029411764705884,12.205882352941176,8.705882352941176,6.088235294117647,17.441176470588236,34.0,1
Miami FL,1274,2008,73.80645161290323,25.032258064516128,57.70967741935484,6.774193548387097,17.93548387096774,16.967741935483872,22.70967741935484,12.67741935483871,24.774193548387096,12.838709677419354,13.193548387096774,5.774193548387097,4.67741935483871,18.677419354838708,31.0,1
Mississippi St,1280,2008,73.09375,26.09375,56.59375,6.96875,20.84375,13.9375,21.65625,12.21875,28.65625,13.21875,15.28125,6.0,7.9375,16.5625,32.0,1
North Carolina,1314,2008,88.70588235294117,31.852941176470587,66.02941176470588,5.529411764705882,14.647058823529411,19.470588235294116,25.823529411764707,15.705882352941176,28.5,16.735294117647058,14.676470588235293,8.323529411764707,4.588235294117647,16.970588235294116,34.0,1
Oklahoma,1328,2008,68.42424242424242,24.0,54.27272727272727,6.333333333333333,18.181818181818183,14.090909090909092,20.696969696969695,11.363636363636363,24.606060606060606,12.515151515151516,12.909090909090908,6.606060606060606,3.9393939393939394,16.90909090909091,33.0,1
San Diego,1360,2008,65.0,23.666666666666668,53.09090909090909,4.848484848484849,14.303030303030303,12.818181818181818,19.03030303030303,10.757575757575758,22.818181818181817,13.121212121212121,14.848484848484848,6.818181818181818,3.121212121212121,17.242424242424242,33.0,1
